
Detalle de Transacciones de TAXI EZEIZA                   Desde: 31/10/2016Hasta: 03/11/2016

Fecha Presentacion,Lote,Fecha Pago,Descripcion,Fecha Origen,Comprobante,Tarjeta,Plan,Cuota,Moneda,Importe
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000200 ,XXXX XXXX XXXX5421,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000201 ,XXXX XXXX XXXX2051,0,0,pesos,749.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000202 ,XXXX XXXX XXXX5001,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000203 ,XXXX XXXX XXXX1342,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000204 ,XXXX XXXX XXXX3767,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000208 ,XXXX XXXX XXXX5701,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000209 ,XXXX XXXX XXXX8201,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000211 ,XXXX XXXX XXXX0094,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000212 ,XXXX XXXX XXXX4014,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000214 ,XXXX XXXX XXXX8712,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000215 ,XXXX XXXX XXXX7793,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000217 ,XXXX XXXX XXXX9842,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000218 ,XXXX XXXX XXXX5396,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000219 ,XXXX XXXX XXXX7526,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000220 ,XXXX XXXX XXXX1122,0,0,pesos,652.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000222 ,XXXX XXXX XXXX5748,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000224 ,XXXX XXXX XXXX5173,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000225 ,XXXX XXXX XXXX0976,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000227 ,XXXX XXXX XXXX7335,0,0,pesos,652.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000229 ,XXXX XXXX XXXX9124,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000230 ,XXXX XXXX XXXX4303,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000232 ,XXXX XXXX XXXX8171,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000233 ,XXXX XXXX XXXX3623,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000234 ,XXXX XXXX XXXX7600,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000235 ,XXXX XXXX XXXX4242,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000237 ,XXXX XXXX XXXX7101,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000239 ,XXXX XXXX XXXX9938,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000241 ,XXXX XXXX XXXX2672,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000242 ,XXXX XXXX XXXX3429,0,0,pesos,630.00
31 Oct 2016,0,02 Nov 2016,CONS. $  ,30 Oct 2016,0000243 ,XXXX XXXX XXXX1402,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000244 ,XXXX XXXX XXXX8429,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000245 ,XXXX XXXX XXXX5997,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000246 ,XXXX XXXX XXXX6569,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000248 ,XXXX XXXX XXXX9384,0,0,pesos,630.00
31 Oct 2016,0,02 Nov 2016,CONS. $  ,30 Oct 2016,0000251 ,XXXX XXXX XXXX9086,0,0,pesos,304.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000252 ,XXXX XXXX XXXX8169,0,0,pesos,369.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000255 ,XXXX XXXX XXXX9897,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000257 ,XXXX XXXX XXXX3719,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000258 ,XXXX XXXX XXXX2013,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000260 ,XXXX XXXX XXXX3781,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000267 ,XXXX XXXX XXXX4159,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000269 ,XXXX XXXX XXXX1787,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000272 ,XXXX XXXX XXXX8730,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000277 ,XXXX XXXX XXXX6448,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000278 ,XXXX XXXX XXXX5030,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000283 ,XXXX XXXX XXXX4945,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000285 ,XXXX XXXX XXXX8438,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,28 Oct 2016,0000286 ,XXXX XXXX XXXX3017,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000287 ,XXXX XXXX XXXX8843,0,0,pesos,641.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,28 Oct 2016,0000288 ,XXXX XXXX XXXX5926,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000289 ,XXXX XXXX XXXX7427,0,0,pesos,782.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,29 Oct 2016,0000290 ,XXXX XXXX XXXX7418,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,30 Oct 2016,0000291 ,XXXX XXXX XXXX0934,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000292 ,XXXX XXXX XXXX7930,0,0,pesos,630.00
31 Oct 2016,0,24 Nov 2016,CONS. $  ,31 Oct 2016,0000293 ,XXXX XXXX XXXX3471,0,0,pesos,630.00
31 Oct 2016,7,24 Nov 2016,CONS. $  ,28 Oct 2016,0000135 ,XXXX XXXX XXXX0356,0,0,pesos,630.00
31 Oct 2016,7,24 Nov 2016,CONS. $  ,28 Oct 2016,0000137 ,XXXX XXXX XXXX2755,0,0,pesos,304.00
31 Oct 2016,7,02 Nov 2016,CONS. $  ,28 Oct 2016,0000139 ,XXXX XXXX XXXX6530,0,0,pesos,630.00
31 Oct 2016,7,24 Nov 2016,CONS. $  ,28 Oct 2016,0000141 ,XXXX XXXX XXXX0977,0,0,pesos,630.00
31 Oct 2016,7,02 Nov 2016,CONS. $  ,28 Oct 2016,0000142 ,XXXX XXXX XXXX3048,0,0,pesos,608.00
31 Oct 2016,7,02 Nov 2016,CONS. $  ,28 Oct 2016,0000143 ,XXXX XXXX XXXX8454,0,0,pesos,706.00
31 Oct 2016,7,24 Nov 2016,CONS. $  ,28 Oct 2016,0000144 ,XXXX XXXX XXXX4489,0,0,pesos,608.00
31 Oct 2016,7,24 Nov 2016,CONS. $  ,28 Oct 2016,0000148 ,XXXX XXXX XXXX8089,0,0,pesos,782.00
31 Oct 2016,8,24 Nov 2016,CONS. $  ,28 Oct 2016,0000150 ,XXXX XXXX XXXX6510,0,0,pesos,749.00
31 Oct 2016,8,24 Nov 2016,CONS. $  ,28 Oct 2016,0000153 ,XXXX XXXX XXXX5037,0,0,pesos,695.00
31 Oct 2016,8,02 Nov 2016,CONS. $  ,29 Oct 2016,0000155 ,XXXX XXXX XXXX6587,0,0,pesos,630.00
31 Oct 2016,9,02 Nov 2016,CONS. $  ,29 Oct 2016,0000160 ,XXXX XXXX XXXX7321,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000162 ,XXXX XXXX XXXX5416,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000165 ,XXXX XXXX XXXX4938,0,0,pesos,630.00
31 Oct 2016,9,02 Nov 2016,CONS. $  ,29 Oct 2016,0000167 ,XXXX XXXX XXXX2469,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000171 ,XXXX XXXX XXXX2519,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000173 ,XXXX XXXX XXXX2461,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000176 ,XXXX XXXX XXXX6920,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000180 ,XXXX XXXX XXXX4396,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000182 ,XXXX XXXX XXXX5513,0,0,pesos,630.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000185 ,XXXX XXXX XXXX2799,0,0,pesos,630.00
31 Oct 2016,9,02 Nov 2016,CONS. $  ,29 Oct 2016,0000186 ,XXXX XXXX XXXX3475,0,0,pesos,630.00
31 Oct 2016,9,02 Nov 2016,CONS. $  ,29 Oct 2016,0000191 ,XXXX XXXX XXXX1041,0,0,pesos,641.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000192 ,XXXX XXXX XXXX3481,0,0,pesos,1.553.00
31 Oct 2016,9,24 Nov 2016,CONS. $  ,29 Oct 2016,0000194 ,XXXX XXXX XXXX5545,0,0,pesos,630.00
31 Oct 2016,10,24 Nov 2016,CONS. $  ,30 Oct 2016,0000199 ,XXXX XXXX XXXX8000,0,0,pesos,630.00
31 Oct 2016,10,24 Nov 2016,CONS. $  ,30 Oct 2016,0000205 ,XXXX XXXX XXXX1852,0,0,pesos,630.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000206 ,XXXX XXXX XXXX0529,0,0,pesos,738.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000207 ,XXXX XXXX XXXX0263,0,0,pesos,641.00
31 Oct 2016,11,02 Nov 2016,CONS. $  ,30 Oct 2016,0000210 ,XXXX XXXX XXXX9014,0,0,pesos,630.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000213 ,XXXX XXXX XXXX8510,0,0,pesos,1.032.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000216 ,XXXX XXXX XXXX9580,0,0,pesos,652.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000221 ,XXXX XXXX XXXX7516,0,0,pesos,630.00
31 Oct 2016,11,02 Nov 2016,CONS. $  ,30 Oct 2016,0000223 ,XXXX XXXX XXXX8362,0,0,pesos,630.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000226 ,XXXX XXXX XXXX1684,0,0,pesos,641.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000228 ,XXXX XXXX XXXX5557,0,0,pesos,630.00
31 Oct 2016,11,24 Nov 2016,CONS. $  ,30 Oct 2016,0000231 ,XXXX XXXX XXXX2274,0,0,pesos,630.00
31 Oct 2016,12,24 Nov 2016,CONS. $  ,30 Oct 2016,0000236 ,XXXX XXXX XXXX0612,0,0,pesos,630.00
31 Oct 2016,12,24 Nov 2016,CONS. $  ,30 Oct 2016,0000238 ,XXXX XXXX XXXX5006,0,0,pesos,630.00
31 Oct 2016,12,24 Nov 2016,CONS. $  ,30 Oct 2016,0000240 ,XXXX XXXX XXXX4889,0,0,pesos,630.00
31 Oct 2016,13,24 Nov 2016,CONS. $  ,30 Oct 2016,0000249 ,XXXX XXXX XXXX5097,0,0,pesos,630.00
31 Oct 2016,13,24 Nov 2016,CONS. $  ,30 Oct 2016,0000250 ,XXXX XXXX XXXX5116,0,0,pesos,630.00
31 Oct 2016,13,24 Nov 2016,CONS. $  ,30 Oct 2016,0000253 ,XXXX XXXX XXXX1710,0,0,pesos,630.00
31 Oct 2016,13,24 Nov 2016,CONS. $  ,30 Oct 2016,0000254 ,XXXX XXXX XXXX1991,0,0,pesos,630.00
31 Oct 2016,13,24 Nov 2016,CONS. $  ,30 Oct 2016,0000256 ,XXXX XXXX XXXX0996,0,0,pesos,630.00
31 Oct 2016,13,24 Nov 2016,CONS. $  ,31 Oct 2016,0000259 ,XXXX XXXX XXXX9932,0,0,pesos,630.00
31 Oct 2016,13,02 Nov 2016,CONS. $  ,31 Oct 2016,0000261 ,XXXX XXXX XXXX9016,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000262 ,XXXX XXXX XXXX7271,0,0,pesos,630.00
31 Oct 2016,14,02 Nov 2016,CONS. $  ,31 Oct 2016,0000265 ,XXXX XXXX XXXX0017,0,0,pesos,695.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000266 ,XXXX XXXX XXXX7605,0,0,pesos,662.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000268 ,XXXX XXXX XXXX5332,0,0,pesos,662.00
31 Oct 2016,14,02 Nov 2016,CONS. $  ,31 Oct 2016,0000270 ,XXXX XXXX XXXX2007,0,0,pesos,630.00
31 Oct 2016,14,02 Nov 2016,CONS. $  ,31 Oct 2016,0000271 ,XXXX XXXX XXXX0504,0,0,pesos,771.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000273 ,XXXX XXXX XXXX4819,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000274 ,XXXX XXXX XXXX4819,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000275 ,XXXX XXXX XXXX4534,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000276 ,XXXX XXXX XXXX7196,0,0,pesos,1.053.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000279 ,XXXX XXXX XXXX1288,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000280 ,XXXX XXXX XXXX3864,0,0,pesos,630.00
31 Oct 2016,14,02 Nov 2016,CONS. $  ,31 Oct 2016,0000281 ,XXXX XXXX XXXX4023,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000282 ,XXXX XXXX XXXX3172,0,0,pesos,630.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000284 ,XXXX XXXX XXXX4380,0,0,pesos,304.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000287 ,XXXX XXXX XXXX6580,0,0,pesos,749.00
31 Oct 2016,14,24 Nov 2016,CONS. $  ,31 Oct 2016,0000291 ,XXXX XXXX XXXX7782,0,0,pesos,630.00
31 Oct 2016,87,24 Nov 2016,CONS. $  ,28 Oct 2016,0000283 ,XXXX XXXX XXXX0561,0,0,pesos,532.00
31 Oct 2016,87,24 Nov 2016,CONS. $  ,28 Oct 2016,0000284 ,XXXX XXXX XXXX0093,0,0,pesos,630.00
31 Oct 2016,90,02 Nov 2016,CONS. $  ,30 Oct 2016,0000292 ,XXXX XXXX XXXX2456,0,0,pesos,630.00
31 Oct 2016,91,24 Nov 2016,CONS. $  ,30 Oct 2016,0000293 ,XXXX XXXX XXXX1264,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000294 ,XXXX XXXX XXXX5347,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000295 ,XXXX XXXX XXXX9585,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000297 ,XXXX XXXX XXXX2616,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000298 ,XXXX XXXX XXXX9459,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000299 ,XXXX XXXX XXXX8827,0,0,pesos,977.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000301 ,XXXX XXXX XXXX7719,0,0,pesos,652.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000303 ,XXXX XXXX XXXX6500,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,31 Oct 2016,0000308 ,XXXX XXXX XXXX8081,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000310 ,XXXX XXXX XXXX5835,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000311 ,XXXX XXXX XXXX9187,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000315 ,XXXX XXXX XXXX6568,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000316 ,XXXX XXXX XXXX0001,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000317 ,XXXX XXXX XXXX4600,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000321 ,XXXX XXXX XXXX0145,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000322 ,XXXX XXXX XXXX9194,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000323 ,XXXX XXXX XXXX9518,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000325 ,XXXX XXXX XXXX7101,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000326 ,XXXX XXXX XXXX1627,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000328 ,XXXX XXXX XXXX2959,0,0,pesos,630.00
01 Nov 2016,0,25 Nov 2016,CONS. $  ,01 Nov 2016,0000329 ,XXXX XXXX XXXX7613,0,0,pesos,630.00
01 Nov 2016,15,25 Nov 2016,CONS. $  ,31 Oct 2016,0000295 ,XXXX XXXX XXXX9007,0,0,pesos,304.00
01 Nov 2016,15,25 Nov 2016,CONS. $  ,31 Oct 2016,0000296 ,XXXX XXXX XXXX6146,0,0,pesos,771.00
01 Nov 2016,15,03 Nov 2016,CONS. $  ,31 Oct 2016,0000300 ,XXXX XXXX XXXX1029,0,0,pesos,749.00
01 Nov 2016,15,25 Nov 2016,CONS. $  ,31 Oct 2016,0000302 ,XXXX XXXX XXXX1716,0,0,pesos,630.00
01 Nov 2016,15,25 Nov 2016,CONS. $  ,31 Oct 2016,0000304 ,XXXX XXXX XXXX5674,0,0,pesos,630.00
01 Nov 2016,15,25 Nov 2016,CONS. $  ,31 Oct 2016,0000305 ,XXXX XXXX XXXX3649,0,0,pesos,749.00
01 Nov 2016,16,25 Nov 2016,CONS. $  ,31 Oct 2016,0000306 ,XXXX XXXX XXXX6840,0,0,pesos,630.00
01 Nov 2016,16,25 Nov 2016,CONS. $  ,31 Oct 2016,0000309 ,XXXX XXXX XXXX3892,0,0,pesos,630.00
01 Nov 2016,16,25 Nov 2016,CONS. $  ,01 Nov 2016,0000312 ,XXXX XXXX XXXX1979,0,0,pesos,652.00
01 Nov 2016,16,25 Nov 2016,CONS. $  ,01 Nov 2016,0000313 ,XXXX XXXX XXXX3374,0,0,pesos,630.00
01 Nov 2016,17,25 Nov 2016,CONS. $  ,01 Nov 2016,0000314 ,XXXX XXXX XXXX1768,0,0,pesos,630.00
01 Nov 2016,17,25 Nov 2016,CONS. $  ,01 Nov 2016,0000318 ,XXXX XXXX XXXX8448,0,0,pesos,749.00
01 Nov 2016,17,25 Nov 2016,CONS. $  ,01 Nov 2016,0000319 ,XXXX XXXX XXXX2611,0,0,pesos,977.00
01 Nov 2016,17,25 Nov 2016,CONS. $  ,01 Nov 2016,0000320 ,XXXX XXXX XXXX0479,0,0,pesos,630.00
