
Detalle de Transacciones de TAXI EZEIZA                   Desde: 22/08/2016Hasta: 31/08/2016

Fecha Presentacion,Lote,Fecha Pago,Descripcion,Fecha Origen,Comprobante,Tarjeta,Plan,Cuota,Moneda,Importe
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000134 ,XXXX XXXX XXXX5611,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000139 ,XXXX XXXX XXXX1425,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000140 ,XXXX XXXX XXXX3491,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000141 ,XXXX XXXX XXXX1008,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000142 ,XXXX XXXX XXXX2001,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000143 ,XXXX XXXX XXXX0091,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000145 ,XXXX XXXX XXXX4599,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,21 Aug 2016,0000150 ,XXXX XXXX XXXX0082,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000158 ,XXXX XXXX XXXX5207,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000160 ,XXXX XXXX XXXX4744,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000161 ,XXXX XXXX XXXX7871,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000162 ,XXXX XXXX XXXX9432,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000163 ,XXXX XXXX XXXX9215,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000169 ,XXXX XXXX XXXX7238,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000171 ,XXXX XXXX XXXX4075,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000172 ,XXXX XXXX XXXX0674,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000174 ,XXXX XXXX XXXX5300,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000175 ,XXXX XXXX XXXX7500,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000176 ,XXXX XXXX XXXX7383,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000179 ,XXXX XXXX XXXX4602,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000180 ,XXXX XXXX XXXX1057,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000181 ,XXXX XXXX XXXX1778,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000182 ,XXXX XXXX XXXX8516,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000183 ,XXXX XXXX XXXX0922,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000184 ,XXXX XXXX XXXX7757,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000185 ,XXXX XXXX XXXX4607,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000186 ,XXXX XXXX XXXX6231,0,0,pesos,771.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000187 ,XXXX XXXX XXXX7485,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000188 ,XXXX XXXX XXXX1408,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000189 ,XXXX XXXX XXXX6199,0,0,pesos,630.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000191 ,XXXX XXXX XXXX9216,0,0,pesos,413.00
22 Aug 2016,0,15 Sep 2016,CONS. $  ,22 Aug 2016,0000192 ,XXXX XXXX XXXX8178,0,0,pesos,630.00
22 Aug 2016,8,15 Sep 2016,CONS. $  ,19 Aug 2016,0000071 ,XXXX XXXX XXXX1797,0,0,pesos,652.00
22 Aug 2016,8,15 Sep 2016,CONS. $  ,19 Aug 2016,0000072 ,XXXX XXXX XXXX6011,0,0,pesos,652.00
22 Aug 2016,8,15 Sep 2016,CONS. $  ,19 Aug 2016,0000075 ,XXXX XXXX XXXX0067,0,0,pesos,630.00
22 Aug 2016,8,24 Aug 2016,CONS. $  ,19 Aug 2016,0000077 ,XXXX XXXX XXXX9373,0,0,pesos,825.00
22 Aug 2016,8,24 Aug 2016,CONS. $  ,19 Aug 2016,0000080 ,XXXX XXXX XXXX7415,0,0,pesos,1.119.00
22 Aug 2016,8,15 Sep 2016,CONS. $  ,19 Aug 2016,0000082 ,XXXX XXXX XXXX7556,0,0,pesos,630.00
22 Aug 2016,9,15 Sep 2016,CONS. $  ,19 Aug 2016,0000083 ,XXXX XXXX XXXX4811,0,0,pesos,630.00
22 Aug 2016,10,15 Sep 2016,CONS. $  ,19 Aug 2016,0000084 ,XXXX XXXX XXXX6933,0,0,pesos,700.00
22 Aug 2016,10,15 Sep 2016,CONS. $  ,19 Aug 2016,0000085 ,XXXX XXXX XXXX6010,0,0,pesos,706.00
22 Aug 2016,10,24 Aug 2016,CONS. $  ,19 Aug 2016,0000087 ,XXXX XXXX XXXX9617,0,0,pesos,630.00
22 Aug 2016,10,24 Aug 2016,CONS. $  ,20 Aug 2016,0000090 ,XXXX XXXX XXXX6979,0,0,pesos,630.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000091 ,XXXX XXXX XXXX5886,0,0,pesos,630.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000092 ,XXXX XXXX XXXX4690,0,0,pesos,630.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000094 ,XXXX XXXX XXXX7862,0,0,pesos,749.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000097 ,XXXX XXXX XXXX4034,0,0,pesos,358.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000100 ,XXXX XXXX XXXX6795,0,0,pesos,630.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000101 ,XXXX XXXX XXXX1471,0,0,pesos,608.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000102 ,XXXX XXXX XXXX0149,0,0,pesos,630.00
22 Aug 2016,11,15 Sep 2016,CONS. $  ,20 Aug 2016,0000103 ,XXXX XXXX XXXX4100,0,0,pesos,630.00
22 Aug 2016,12,15 Sep 2016,CONS. $  ,20 Aug 2016,0000114 ,XXXX XXXX XXXX9431,0,0,pesos,738.00
22 Aug 2016,12,24 Aug 2016,CONS. $  ,20 Aug 2016,0000116 ,XXXX XXXX XXXX5784,0,0,pesos,630.00
22 Aug 2016,13,15 Sep 2016,CONS. $  ,21 Aug 2016,0000120 ,XXXX XXXX XXXX8947,0,0,pesos,630.00
22 Aug 2016,13,24 Aug 2016,CONS. $  ,21 Aug 2016,0000121 ,XXXX XXXX XXXX3010,0,0,pesos,630.00
22 Aug 2016,14,15 Sep 2016,CONS. $  ,21 Aug 2016,0000122 ,XXXX XXXX XXXX5679,0,0,pesos,630.00
22 Aug 2016,14,24 Aug 2016,CONS. $  ,21 Aug 2016,0000123 ,XXXX XXXX XXXX4101,0,0,pesos,630.00
22 Aug 2016,14,24 Aug 2016,CONS. $  ,21 Aug 2016,0000126 ,XXXX XXXX XXXX7004,0,0,pesos,630.00
22 Aug 2016,14,15 Sep 2016,CONS. $  ,21 Aug 2016,0000127 ,XXXX XXXX XXXX8515,0,0,pesos,630.00
22 Aug 2016,14,15 Sep 2016,CONS. $  ,21 Aug 2016,0000128 ,XXXX XXXX XXXX5957,0,0,pesos,651.00
22 Aug 2016,14,24 Aug 2016,CONS. $  ,21 Aug 2016,0000131 ,XXXX XXXX XXXX6513,0,0,pesos,532.00
22 Aug 2016,14,24 Aug 2016,CONS. $  ,21 Aug 2016,0000135 ,XXXX XXXX XXXX6036,0,0,pesos,641.00
22 Aug 2016,14,15 Sep 2016,CONS. $  ,21 Aug 2016,0000136 ,XXXX XXXX XXXX0839,0,0,pesos,630.00
22 Aug 2016,15,24 Aug 2016,CONS. $  ,21 Aug 2016,0000137 ,XXXX XXXX XXXX1231,0,0,pesos,630.00
22 Aug 2016,15,15 Sep 2016,CONS. $  ,21 Aug 2016,0000138 ,XXXX XXXX XXXX1648,0,0,pesos,358.00
22 Aug 2016,15,15 Sep 2016,CONS. $  ,21 Aug 2016,0000144 ,XXXX XXXX XXXX7349,0,0,pesos,630.00
22 Aug 2016,15,15 Sep 2016,CONS. $  ,21 Aug 2016,0000146 ,XXXX XXXX XXXX3373,0,0,pesos,358.00
22 Aug 2016,15,15 Sep 2016,CONS. $  ,21 Aug 2016,0000147 ,XXXX XXXX XXXX1350,0,0,pesos,630.00
22 Aug 2016,15,15 Sep 2016,CONS. $  ,21 Aug 2016,0000148 ,XXXX XXXX XXXX0849,0,0,pesos,749.00
22 Aug 2016,16,15 Sep 2016,CONS. $  ,21 Aug 2016,0000149 ,XXXX XXXX XXXX4164,0,0,pesos,630.00
22 Aug 2016,16,15 Sep 2016,CONS. $  ,21 Aug 2016,0000151 ,XXXX XXXX XXXX9904,0,0,pesos,304.00
22 Aug 2016,16,15 Sep 2016,CONS. $  ,21 Aug 2016,0000152 ,XXXX XXXX XXXX5147,0,0,pesos,652.00
22 Aug 2016,16,24 Aug 2016,CONS. $  ,22 Aug 2016,0000155 ,XXXX XXXX XXXX4960,0,0,pesos,630.00
22 Aug 2016,16,15 Sep 2016,CONS. $  ,22 Aug 2016,0000156 ,XXXX XXXX XXXX0833,0,0,pesos,630.00
22 Aug 2016,16,24 Aug 2016,CONS. $  ,22 Aug 2016,0000157 ,XXXX XXXX XXXX4871,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000159 ,XXXX XXXX XXXX6937,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000166 ,XXXX XXXX XXXX9110,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000167 ,XXXX XXXX XXXX3535,0,0,pesos,641.00
22 Aug 2016,17,24 Aug 2016,CONS. $  ,22 Aug 2016,0000168 ,XXXX XXXX XXXX6483,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000170 ,XXXX XXXX XXXX6540,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000173 ,XXXX XXXX XXXX3598,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000177 ,XXXX XXXX XXXX2943,0,0,pesos,825.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000178 ,XXXX XXXX XXXX5306,0,0,pesos,630.00
22 Aug 2016,17,15 Sep 2016,CONS. $  ,22 Aug 2016,0000190 ,XXXX XXXX XXXX7249,0,0,pesos,858.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000193 ,XXXX XXXX XXXX0714,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000194 ,XXXX XXXX XXXX4907,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000196 ,XXXX XXXX XXXX7630,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000198 ,XXXX XXXX XXXX9306,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000201 ,XXXX XXXX XXXX6505,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000202 ,XXXX XXXX XXXX6305,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000203 ,XXXX XXXX XXXX0796,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000204 ,XXXX XXXX XXXX8759,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000205 ,XXXX XXXX XXXX5615,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000206 ,XXXX XXXX XXXX7084,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000207 ,XXXX XXXX XXXX3672,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,22 Aug 2016,0000208 ,XXXX XXXX XXXX0947,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000209 ,XXXX XXXX XXXX9098,0,0,pesos,304.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000210 ,XXXX XXXX XXXX2439,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000214 ,XXXX XXXX XXXX4152,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000215 ,XXXX XXXX XXXX1343,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000219 ,XXXX XXXX XXXX3015,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000220 ,XXXX XXXX XXXX7188,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000223 ,XXXX XXXX XXXX8310,0,0,pesos,652.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000224 ,XXXX XXXX XXXX9382,0,0,pesos,630.00
23 Aug 2016,0,16 Sep 2016,CONS. $  ,23 Aug 2016,0000225 ,XXXX XXXX XXXX0610,0,0,pesos,630.00
23 Aug 2016,18,16 Sep 2016,CONS. $  ,22 Aug 2016,0000195 ,XXXX XXXX XXXX1706,0,0,pesos,630.00
23 Aug 2016,18,16 Sep 2016,CONS. $  ,22 Aug 2016,0000197 ,XXXX XXXX XXXX6629,0,0,pesos,630.00
23 Aug 2016,18,25 Aug 2016,CONS. $  ,22 Aug 2016,0000199 ,XXXX XXXX XXXX2041,0,0,pesos,630.00
23 Aug 2016,18,16 Sep 2016,CONS. $  ,22 Aug 2016,0000200 ,XXXX XXXX XXXX0894,0,0,pesos,630.00
23 Aug 2016,19,25 Aug 2016,CONS. $  ,23 Aug 2016,0000211 ,XXXX XXXX XXXX9330,0,0,pesos,630.00
23 Aug 2016,19,25 Aug 2016,CONS. $  ,23 Aug 2016,0000212 ,XXXX XXXX XXXX8047,0,0,pesos,630.00
23 Aug 2016,19,16 Sep 2016,CONS. $  ,23 Aug 2016,0000213 ,XXXX XXXX XXXX6577,0,0,pesos,641.00
23 Aug 2016,20,16 Sep 2016,CONS. $  ,23 Aug 2016,0000216 ,XXXX XXXX XXXX2922,0,0,pesos,771.00
23 Aug 2016,20,25 Aug 2016,CONS. $  ,23 Aug 2016,0000217 ,XXXX XXXX XXXX4015,0,0,pesos,630.00
23 Aug 2016,20,25 Aug 2016,CONS. $  ,23 Aug 2016,0000218 ,XXXX XXXX XXXX0013,0,0,pesos,630.00
23 Aug 2016,20,16 Sep 2016,CONS. $  ,23 Aug 2016,0000221 ,XXXX XXXX XXXX7610,0,0,pesos,532.00
23 Aug 2016,20,16 Sep 2016,CONS. $  ,23 Aug 2016,0000222 ,XXXX XXXX XXXX6679,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000226 ,XXXX XXXX XXXX9841,0,0,pesos,652.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000227 ,XXXX XXXX XXXX5771,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000228 ,XXXX XXXX XXXX3190,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000229 ,XXXX XXXX XXXX8597,0,0,pesos,771.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000230 ,XXXX XXXX XXXX7881,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000234 ,XXXX XXXX XXXX7455,0,0,pesos,749.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000236 ,XXXX XXXX XXXX5375,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000238 ,XXXX XXXX XXXX8594,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000239 ,XXXX XXXX XXXX7001,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000240 ,XXXX XXXX XXXX3006,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000241 ,XXXX XXXX XXXX7999,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000242 ,XXXX XXXX XXXX9505,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000243 ,XXXX XXXX XXXX4944,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000244 ,XXXX XXXX XXXX4399,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,23 Aug 2016,0000245 ,XXXX XXXX XXXX8168,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000247 ,XXXX XXXX XXXX7698,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000248 ,XXXX XXXX XXXX7123,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000249 ,XXXX XXXX XXXX5984,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000254 ,XXXX XXXX XXXX3028,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000256 ,XXXX XXXX XXXX3412,0,0,pesos,652.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000259 ,XXXX XXXX XXXX5213,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000260 ,XXXX XXXX XXXX9860,0,0,pesos,369.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000262 ,XXXX XXXX XXXX7552,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000263 ,XXXX XXXX XXXX7067,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000264 ,XXXX XXXX XXXX1493,0,0,pesos,630.00
24 Aug 2016,0,19 Sep 2016,CONS. $  ,24 Aug 2016,0000265 ,XXXX XXXX XXXX2415,0,0,pesos,630.00
24 Aug 2016,2,26 Aug 2016,CONS. $  ,23 Aug 2016,0000003 ,XXXX XXXX XXXX9932,0,0,pesos,630.00
24 Aug 2016,2,19 Sep 2016,CONS. $  ,23 Aug 2016,0000004 ,XXXX XXXX XXXX3045,0,0,pesos,630.00
24 Aug 2016,3,26 Aug 2016,CONS. $  ,23 Aug 2016,0000005 ,XXXX XXXX XXXX4545,0,0,pesos,630.00
24 Aug 2016,21,19 Sep 2016,CONS. $  ,23 Aug 2016,0000231 ,XXXX XXXX XXXX1633,0,0,pesos,630.00
24 Aug 2016,21,26 Aug 2016,CONS. $  ,23 Aug 2016,0000232 ,XXXX XXXX XXXX2010,0,0,pesos,695.00
24 Aug 2016,21,19 Sep 2016,CONS. $  ,23 Aug 2016,0000233 ,XXXX XXXX XXXX3964,0,0,pesos,630.00
24 Aug 2016,21,19 Sep 2016,CONS. $  ,23 Aug 2016,0000235 ,XXXX XXXX XXXX9933,0,0,pesos,369.00
24 Aug 2016,21,19 Sep 2016,CONS. $  ,23 Aug 2016,0000237 ,XXXX XXXX XXXX7038,0,0,pesos,619.00
24 Aug 2016,22,26 Aug 2016,CONS. $  ,23 Aug 2016,0000246 ,XXXX XXXX XXXX8070,0,0,pesos,641.00
24 Aug 2016,22,19 Sep 2016,CONS. $  ,24 Aug 2016,0000250 ,XXXX XXXX XXXX5691,0,0,pesos,630.00
24 Aug 2016,22,19 Sep 2016,CONS. $  ,24 Aug 2016,0000251 ,XXXX XXXX XXXX4815,0,0,pesos,630.00
24 Aug 2016,22,19 Sep 2016,CONS. $  ,24 Aug 2016,0000252 ,XXXX XXXX XXXX9480,0,0,pesos,630.00
24 Aug 2016,22,19 Sep 2016,CONS. $  ,24 Aug 2016,0000253 ,XXXX XXXX XXXX2425,0,0,pesos,641.00
24 Aug 2016,23,19 Sep 2016,CONS. $  ,24 Aug 2016,0000255 ,XXXX XXXX XXXX7004,0,0,pesos,630.00
24 Aug 2016,23,19 Sep 2016,CONS. $  ,24 Aug 2016,0000257 ,XXXX XXXX XXXX0739,0,0,pesos,652.00
24 Aug 2016,23,19 Sep 2016,CONS. $  ,24 Aug 2016,0000258 ,XXXX XXXX XXXX3906,0,0,pesos,749.00
24 Aug 2016,23,19 Sep 2016,CONS. $  ,24 Aug 2016,0000261 ,XXXX XXXX XXXX5577,0,0,pesos,630.00
25 Aug 2016,0,20 Sep 2016,CONS. $  ,24 Aug 2016,0000266 ,XXXX XXXX XXXX4581,0,0,pesos,630.00
25 Aug 2016,0,20 Sep 2016,CONS. $  ,24 Aug 2016,0000267 ,XXXX XXXX XXXX4460,0,0,pesos,652.00
